Ref,NUM_ACCTS,Deposit_Count,Deposit_Balance,Loan_Count,Loan_Balance,Nmc_count,Nmc_balance,Revenue,New,Yr10P,Tenure,Dormant,BillPay,DirectDeposit,Current,Gone,Total_Check,Total_MoneyMarket,Total_Savings,Total_CD,Total_Retirement,Total_Loan,Total_Equity,Total_AutoLoan,Total_Mortgage,Bal_Check,Bal_MoneyMarket,Bal_Savings,Bal_CD,Bal_Retirement,Bal_Loan,Bal_Equity,Bal_AutoLoan,Bal_Mortgage
18149,2,1,0.055,1,4.533,1,4.533,0.020,0,0,7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.055,0,0.000,0.000,0.000,4.533,0.000
18150,2,1,0.027,1,243.575,0,0.000,4.945,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.000,0.000,0.027,0,0.000,0.000,0.000,0.000,243.575
18151,2,1,0.028,1,6.685,1,6.685,0.284,0,0,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.028,0,0.000,6.685,0.000,0.000,0.000
18152,3,2,0.122,1,15.564,1,15.564,0.068,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0.000,0.000,0.122,0,0.000,0.000,0.000,15.564,0.000
18153,3,2,0.160,1,8.587,1,8.587,0.137,0,0,4,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.120,0.000,0.040,0,0.000,0.000,0.000,8.587,0.000
18154,2,2,0.738,0,0.000,0,0.000,0.114,0,1,16,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.713,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18155,2,1,0.090,1,1.365,1,1.365,0.015,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.090,0,0.000,0.000,0.000,1.365,0.000
18156,2,2,0.334,0,0.000,0,0.000,0.105,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.059,0.000,0.275,0,0.000,0.000,0.000,0.000,0.000
18157,1,1,0.025,0,0.000,0,0.000,0.001,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18158,1,0,0.000,1,11.691,1,11.691,1.676,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0,0.000,11.691,0.000,0.000,0.000
18159,1,1,0.017,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.017,0,0.000,0.000,0.000,0.000,0.000
18160,2,2,0.025,0,0.000,0,0.000,0.098,0,1,13,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18161,1,1,0.001,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.001,0,0.000,0.000,0.000,0.000,0.000
18162,1,1,117.784,0,0.000,0,0.000,2.874,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,117.784,0,0.000,0.000,0.000,0.000,0.000
18163,2,1,0.018,1,1.682,1,1.682,0.139,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.018,0,0.000,0.000,0.000,1.682,0.000
18164,2,2,5.414,0,0.000,0,0.000,0.192,0,1,43,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000,0.000,1.284,0,4.130,0.000,0.000,0.000,0.000
18165,1,1,0.037,0,0.000,0,0.000,0.001,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.037,0,0.000,0.000,0.000,0.000,0.000
18166,2,2,6.773,0,0.000,0,0.000,0.263,0,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.009,0.000,6.764,0,0.000,0.000,0.000,0.000,0.000
18167,2,1,0.025,1,5.255,1,5.255,0.023,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,5.255,0.000
18168,2,1,0.025,1,33.973,1,33.973,0.143,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,33.973,0.000
18169,2,2,47.653,0,0.000,0,0.000,1.203,0,1,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43.935,0.000,3.718,0,0.000,0.000,0.000,0.000,0.000
18170,1,0,0.000,1,2.660,1,2.660,0.024,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0.000,2.660,0.000
18171,2,2,0.627,0,0.000,0,0.000,0.112,0,1,13,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.241,0.000,0.385,0,0.000,0.000,0.000,0.000,0.000
18172,2,2,3.029,0,0.000,0,0.000,0.168,0,0,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.795,0.000,0.234,0,0.000,0.000,0.000,0.000,0.000
18173,1,1,0.026,0,0.000,0,0.000,0.001,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.026,0,0.000,0.000,0.000,0.000,0.000
18174,1,1,0.000,0,0.000,0,0.000,0.000,0,1,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
18175,3,2,0.263,1,12.006,1,12.006,0.154,0,0,10,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.238,0.000,0.025,0,0.000,0.000,0.000,12.006,0.000
18176,1,1,0.020,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.020,0,0.000,0.000,0.000,0.000,0.000
18177,1,1,1.480,0,0.000,0,0.000,0.036,0,0,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,1.480,0,0.000,0.000,0.000,0.000,0.000
18178,2,2,0.025,0,0.000,0,0.000,0.098,0,1,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18179,3,2,0.200,1,5.381,1,5.381,0.125,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.000,0.000,0.200,0,0.000,0.000,0.000,5.381,0.000
18180,4,4,13.696,0,0.000,0,0.000,0.518,0,1,12,0,0,1,1,0,2,0,2,0,0,0,0,0,0,7.142,0.000,6.555,0,0.000,0.000,0.000,0.000,0.000
18181,1,1,0.000,0,0.000,0,0.000,0.097,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
18182,3,2,0.027,1,10.538,1,10.538,0.142,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.002,0.000,0.025,0,0.000,0.000,0.000,10.538,0.000
18183,1,1,0.005,0,0.000,0,0.000,0.000,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
18184,1,1,0.209,0,0.000,0,0.000,0.005,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.209,0,0.000,0.000,0.000,0.000,0.000
18185,2,1,0.315,1,0.424,1,0.424,0.009,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.315,0,0.000,0.000,0.000,0.424,0.000
18186,1,1,6.531,0,0.000,0,0.000,0.159,0,1,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,6.531,0,0.000,0.000,0.000,0.000,0.000
18187,2,1,0.025,1,59.327,1,59.327,2.065,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.025,0,0.000,0.000,59.327,0.000,0.000
18188,2,1,0.025,1,2.015,1,2.015,0.019,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,2.015,0.000
18189,2,1,0.200,1,7.515,1,7.515,0.517,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.000,0.000,0.200,0,0.000,7.515,0.000,0.000,0.000
18190,7,7,170.634,0,0.000,0,0.000,6.448,0,1,49,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0.640,0.000,20.447,0,149.547,0.000,0.000,0.000,0.000
18191,1,1,0.000,0,0.000,0,0.000,0.000,0,0,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
18192,2,2,2.396,0,0.000,0,0.000,0.153,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.391,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
18193,2,1,0.025,1,7.774,1,7.774,0.221,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,7.774,0.000
18194,2,2,0.784,0,0.000,0,0.000,0.116,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.759,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18195,12,12,8.427,0,0.000,0,0.000,0.779,0,1,27,0,1,1,1,0,6,0,6,0,0,0,0,0,0,8.226,0.000,0.201,0,0.000,0.000,0.000,0.000,0.000
18196,3,3,164.615,0,0.000,0,0.000,4.114,0,0,10,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0.053,0.000,164.562,0,0.000,0.000,0.000,0.000,0.000
18197,1,1,0.081,0,0.000,0,0.000,0.002,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.081,0,0.000,0.000,0.000,0.000,0.000
18198,3,1,0.427,2,69.226,2,69.226,0.301,0,0,7,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0.000,0.000,0.427,0,0.000,0.000,0.000,69.226,0.000
18199,2,1,0.025,1,0.531,1,0.531,0.039,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.025,0,0.000,0.531,0.000,0.000,0.000
18200,1,1,0.024,0,0.000,0,0.000,0.001,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.024,0,0.000,0.000,0.000,0.000,0.000
18201,1,1,0.016,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.016,0,0.000,0.000,0.000,0.000,0.000
18202,1,1,0.001,0,0.000,0,0.000,0.000,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.001,0,0.000,0.000,0.000,0.000,0.000
18203,6,6,146.859,0,0.000,0,0.000,3.665,0,1,33,0,1,1,1,0,1,1,4,0,0,0,0,0,0,1.536,10.112,135.210,0,0.000,0.000,0.000,0.000,0.000
18204,1,1,93.916,0,0.000,0,0.000,2.292,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,93.916,0,0.000,0.000,0.000,0.000,0.000
18205,1,1,0.009,0,0.000,0,0.000,0.000,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.009,0,0.000,0.000,0.000,0.000,0.000
18206,3,3,1.739,0,0.000,0,0.000,0.138,0,1,15,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1.369,0.000,0.370,0,0.000,0.000,0.000,0.000,0.000
18207,7,4,39.107,3,31.618,3,31.618,1.875,0,1,22,0,1,1,1,0,2,0,2,0,0,2,0,1,0,0.041,0.000,39.066,0,0.000,15.540,0.000,16.078,0.000
18208,2,1,0.025,1,16.540,1,16.540,0.070,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,16.540,0.000
18209,5,3,0.365,2,9.074,2,9.074,0.356,0,1,29,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0.000,0.000,0.365,0,0.000,7.993,0.000,1.081,0.000
18210,1,1,0.001,0,0.000,0,0.000,0.000,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.001,0,0.000,0.000,0.000,0.000,0.000
18211,1,1,0.013,0,0.000,0,0.000,0.000,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.013,0,0.000,0.000,0.000,0.000,0.000
18212,2,2,82.948,0,0.000,0,0.000,2.032,0,1,38,0,0,1,1,0,1,0,1,0,0,0,0,0,0,81.417,0.000,1.530,0,0.000,0.000,0.000,0.000,0.000
18213,1,1,0.105,0,0.000,0,0.000,0.002,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.105,0,0.000,0.000,0.000,0.000,0.000
18214,1,1,0.005,0,0.000,0,0.000,0.000,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
18215,2,2,0.030,0,0.000,0,0.000,0.098,0,1,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.005,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18216,2,2,0.235,0,0.000,0,0.000,0.103,0,1,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.210,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18217,3,2,2.328,1,7.144,1,7.144,0.400,0,0,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,2.124,0.000,0.204,0,0.000,0.000,7.144,0.000,0.000
18218,2,2,59.711,0,0.000,0,0.000,1.553,0,0,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.761,0.000,58.950,0,0.000,0.000,0.000,0.000,0.000
18219,1,1,0.140,0,0.000,0,0.000,0.003,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.140,0,0.000,0.000,0.000,0.000,0.000
18220,1,1,0.000,0,0.000,0,0.000,0.000,0,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
18221,1,1,0.008,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.008,0,0.000,0.000,0.000,0.000,0.000
18222,1,1,0.155,0,0.000,0,0.000,0.004,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.155,0,0.000,0.000,0.000,0.000,0.000
18223,1,1,0.010,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
18224,20,17,37.689,3,12.877,3,12.877,1.499,0,0,9,0,1,1,1,0,2,0,15,0,0,1,0,2,0,0.105,0.000,37.586,0,0.000,2.444,0.000,10.433,0.000
18225,3,2,2.008,1,0.000,1,0.000,0.144,0,1,43,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1.983,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18226,1,1,0.012,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.012,0,0.000,0.000,0.000,0.000,0.000
18227,3,2,0.113,1,0.736,1,0.736,0.021,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.000,0.000,0.113,0,0.000,0.000,0.000,0.736,0.000
18228,1,1,0.002,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.002,0,0.000,0.000,0.000,0.000,0.000
18229,1,1,0.005,0,0.000,0,0.000,0.000,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
18230,2,2,0.161,0,0.000,0,0.000,0.101,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.086,0.000,0.075,0,0.000,0.000,0.000,0.000,0.000
18231,2,1,0.044,1,100.462,1,100.462,3.497,0,1,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.044,0,0.000,0.000,100.462,0.000,0.000
18232,5,4,13.874,1,1.000,1,1.000,0.474,0,1,37,0,1,1,1,0,1,0,3,0,0,1,0,0,0,3.898,0.000,9.976,0,0.000,1.000,0.000,0.000,0.000
18233,1,1,0.377,0,0.000,0,0.000,0.009,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.377,0,0.000,0.000,0.000,0.000,0.000
18234,2,2,1.028,0,0.000,0,0.000,0.024,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.000,0.000,1.028,0,0.000,0.000,0.000,0.000,0.000
18235,2,1,0.020,1,1.541,1,1.541,0.040,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.020,0,0.000,0.000,0.000,1.541,0.000
18236,1,1,0.000,0,0.000,0,0.000,0.000,0,1,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
18237,3,2,0.611,1,36.734,1,36.734,0.266,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.586,0.000,0.025,0,0.000,0.000,0.000,36.734,0.000
18238,2,1,0.025,1,8.560,1,8.560,0.037,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,8.560,0.000
18239,2,1,0.010,1,2.292,1,2.292,0.056,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.010,0,0.000,0.000,0.000,2.292,0.000
18240,2,2,4.115,0,0.000,0,0.000,0.193,0,1,11,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4.085,0.000,0.030,0,0.000,0.000,0.000,0.000,0.000
18241,2,2,181.046,0,0.000,0,0.000,4.128,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.000,181.046,0,0.000,0.000,0.000,0.000,0.000
18242,2,2,0.869,0,0.000,0,0.000,0.117,0,1,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.757,0.000,0.112,0,0.000,0.000,0.000,0.000,0.000
18243,1,1,0.010,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
18244,2,1,0.025,1,2.543,1,2.543,0.024,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,2.543,0.000
18245,1,1,0.025,0,0.000,0,0.000,0.001,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18246,1,1,0.010,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
18247,2,1,0.085,1,0.384,1,0.384,0.030,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.085,0,0.000,0.384,0.000,0.000,0.000
18248,2,2,0.030,0,0.000,0,0.000,0.098,0,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.005,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18249,1,1,0.009,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.009,0,0.000,0.000,0.000,0.000,0.000
18250,2,1,0.025,1,5.326,1,5.326,0.602,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.025,0,0.000,5.326,0.000,0.000,0.000
18251,1,1,0.026,0,0.000,0,0.000,0.001,0,1,14,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.026,0,0.000,0.000,0.000,0.000,0.000
18252,3,2,0.025,1,1.236,1,1.236,0.053,0,0,9,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0.000,0.000,0.025,0,0.000,1.236,0.000,0.000,0.000
18253,3,2,0.860,1,26.831,1,26.831,0.231,0,0,6,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.255,0.000,0.606,0,0.000,0.000,0.000,26.831,0.000
18254,1,1,0.100,0,0.000,0,0.000,0.002,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.100,0,0.000,0.000,0.000,0.000,0.000
18255,2,1,0.025,1,15.146,1,15.146,0.064,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,15.146,0.000
18256,2,1,0.125,1,1.228,1,1.228,0.008,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.125,0,0.000,0.000,0.000,1.228,0.000
18257,2,1,0.025,1,0.404,1,0.404,0.034,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.404,0.000
18258,1,1,0.011,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.011,0,0.000,0.000,0.000,0.000,0.000
18259,1,1,0.090,0,0.000,0,0.000,0.002,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.090,0,0.000,0.000,0.000,0.000,0.000
18260,2,1,0.020,1,10.305,1,10.305,1.478,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.020,0,0.000,10.305,0.000,0.000,0.000
18261,1,1,0.016,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.016,0,0.000,0.000,0.000,0.000,0.000
18262,2,1,0.025,1,14.518,1,14.518,0.088,0,0,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,14.518,0.000
18263,1,1,0.005,0,0.000,0,0.000,0.000,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
18264,7,5,39.669,2,59.081,2,59.081,2.983,0,1,39,0,0,1,1,0,2,0,3,0,0,0,1,1,0,39.558,0.000,0.111,0,0.000,0.000,37.831,21.250,0.000
18265,2,1,0.025,1,15.998,1,15.998,0.068,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,15.998,0.000
18266,3,3,3.799,0,0.000,0,0.000,0.186,0,1,17,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3.527,0.000,0.272,0,0.000,0.000,0.000,0.000,0.000
18267,2,2,2.201,0,0.000,0,0.000,0.150,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.700,0.000,1.501,0,0.000,0.000,0.000,0.000,0.000
18268,3,2,0.025,1,0.000,1,0.000,0.098,0,1,48,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18269,3,2,0.300,1,13.288,1,13.288,0.160,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.250,0.000,0.050,0,0.000,0.000,0.000,13.288,0.000
18270,5,4,7.113,1,16.852,1,16.852,0.435,0,1,17,0,1,1,1,0,2,0,2,0,0,0,0,1,0,3.250,0.000,3.864,0,0.000,0.000,0.000,16.852,0.000
18271,3,1,0.025,2,13.322,2,13.322,0.437,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.000,0.000,0.025,0,0.000,5.000,0.000,8.322,0.000
18272,2,1,0.025,1,14.329,1,14.329,0.061,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,14.329,0.000
18273,2,2,2.128,0,0.000,0,0.000,0.148,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1.103,0.000,1.025,0,0.000,0.000,0.000,0.000,0.000
18274,1,1,0.009,0,0.000,0,0.000,0.000,0,0,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.009,0,0.000,0.000,0.000,0.000,0.000
18275,3,1,0.601,2,26.786,2,26.786,0.127,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0.000,0.000,0.601,0,0.000,0.000,0.000,26.786,0.000
18276,2,2,0.240,0,0.000,0,0.000,0.103,0,1,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.100,0.000,0.140,0,0.000,0.000,0.000,0.000,0.000
18277,1,1,0.991,0,0.000,0,0.000,0.023,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.991,0,0.000,0.000,0.000,0.000,0.000
18278,3,2,5.744,1,110.479,1,110.479,4.076,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5.719,0.000,0.025,0,0.000,0.000,110.479,0.000,0.000
18279,1,1,0.000,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
18280,1,1,0.086,0,0.000,0,0.000,0.002,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.086,0,0.000,0.000,0.000,0.000,0.000
18281,4,4,16.531,0,0.000,0,0.000,0.596,0,1,13,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0.990,0.000,15.541,0,0.000,0.000,0.000,0.000,0.000
18282,2,2,0.026,0,0.000,0,0.000,0.098,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.001,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18283,1,1,0.360,0,0.000,0,0.000,0.008,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.360,0,0.000,0.000,0.000,0.000,0.000
18284,2,1,0.225,1,8.803,1,8.803,0.042,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.225,0,0.000,0.000,0.000,8.803,0.000
18285,2,1,0.025,1,20.718,1,20.718,0.088,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,20.718,0.000
18286,2,1,0.025,1,26.528,1,26.528,1.674,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,26.528,0.000
18287,2,1,0.025,1,14.110,1,14.110,0.060,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,14.110,0.000
18288,1,1,0.253,0,0.000,0,0.000,0.006,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.253,0,0.000,0.000,0.000,0.000,0.000
18289,2,1,0.025,1,4.511,1,4.511,0.020,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.511,0.000
18290,2,2,0.032,0,0.000,0,0.000,0.098,0,1,14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.007,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
18291,2,1,0.025,1,1.490,1,1.490,0.043,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,1.490,0.000
18292,2,1,0.045,1,12.646,1,12.646,0.327,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.045,0,0.000,0.000,0.000,12.646,0.000
